entidad,url,departamento,municipio,valor_inicial,valor_final,sobrecosto_pct,objeto,contratista,estado
ANTIOQUIA - EMPRESAS PÚBLICAS DE LA CEJA DEL TAMBO E.S.P.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9894884,Antioquia,Medellín,1399855538,1718037356,22.72961811863761,EJECUTAR EL CONVENIO INTERADMINISTRATIVO NO. 2019.04.07.032.302 CUYO OBJETO ES: AUNAR ESFUERZOS PARA REALIZAR LA REPOSICIoN DE REDES DE ACUEDUCTO Y ALCANTARILLADO; Y LA CONSTRUCCIoN DE LA RED PLUVIAL EN DIFERENTES SECTORES DEL MUNICIPIO DE LA CEJA DEL TAMBO,LUIS ALFONSO VALENCIA POSADA,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7130,Cundinamarca,Anapoima,1394086957,1513824852,8.588983233705125,MEJORAMIENTO EN VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN LA ZONA RURAL DEL MUNICIPIO DE ANAPOIMA CUNDINAMARCA,CONSORCIO PLACAS ANAPOIMA,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-201812,Santander,Bucaramanga,1388093264,1624015677,16.996149979155867,AMPLIACIoN DEL ALUMBRADO PUBLICO PERIMETRAL EXTERIOR DE LA VILLA OLIMPICA DEL MUNICIPIO DE BUCARAMANGA,CONSORCIO ALUMBRADO ES-LJ 017,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4137,Bogotá D.C.,Bogotá D.C.,1386067922,1901788947,37.20748578149405,PRESTAR EL SERVICIO DE DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,ASOCIACION PARA LA PRODUCCION AUTOGESTIONARIA Y SOSTENIBLE DE SUCRE,Liquidado
RISARALDA - ALCALDÍA MUNICIPIO DE GUATICA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9625,Risaralda,Guática,1385407875,1441621555,4.057554530646796,MEJORAMIENTO DE LA VIA LA VARIANTE; EN EL MUNICIPIO DE GUATICA; RISARALDA,CONSORCIO VARIANTE GUATICA,Liquidado
NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE SALAZAR DE LAS PALMAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-21000,Norte De Santander,Salazar de las Palmas,1380082501,1930082429,39.85268472004197,CONSTRUCCIoN DEL CENTRO DE INTEGRACIoN CIUDADANA (CIC) CORREGIMIENTO LA LAGUNA; EN EL MUNICIPIO DE SALAZAR DE LAS PALMAS; NORTE DE SANTANDER,UNION TEMPORAL CIC SALAZAR,Liquidado
SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11806414,Santander,Barrancabermeja,1379514426,1779491938,28.994079689312365,CONTRUCCION ESTRUCTURAS DE ALCANTARILLADO EN EL MUNICIPIO DE BARRANCABERMEJA - FASE 6,TECNICONSTRUCCIONES BR SAS,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTA ROSA DE OSOS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12360,Antioquia,Santa Rosa de Osos,1377999350,1814413721,31.67014345834053,OBRA PuBLICA PARA LA AMPLIACIoN Y OPTIMIZACIoN DEL ACUEDUCTO MULTIVEREDAL LA CLARA; ZONA RURAL DEL MUNICIPIO DE SANTA ROSA DE OSOS - ANTIOQUIA.,CONSORCIO LA CLARA,Liquidado
CVC - CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18929,Valle del Cauca,Cali,1376963685,1951284142,41.70919416803647,REALIZAR LA RECONFORMACIoN GEOMORFOLoGICA; CONTROL DE EROSIoN; ACTIVIDADES DE CONDUCCIoN DE AGUAS LLUVIAS; RECUPERACIoN AMBIENTAL Y PAISAJiSTICA EN aREAS PRIORIZADAS EN EL CERRO DE LA BANDERA EN EL MUNICIPIO DE SANTIAGO DE CALI; VALLE DEL CAUCA,FUNDACION PARA EL DESARROLLO SOCIAL EMPRESARIAL Y COMUNITARIO DE COLOMBIA - FUNDESOEMCO,Liquidado
VALLE DEL CAUCA - EMPRESAS PÚBLICAS MUNICIPALES DE CARTAGO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8886086,Valle del Cauca,Cartago,1375966721,1785505672,29.763725005090443,REALIZAR OBRAS CIVILES REQUERIDAS PARA LA CONSTRUCCION DE LA CASETA PARA ESTACION DE BOMBEO PROVISIONAL DE LA CALLE 16 CON AVENIDA DEL RiO; CONSTRUCCIoN COLECTOR DE AGUAS LLUVIAS DE LA CALLE 14 - BARRIO REPUBLICA DE FRANCIA; AMPLIACION Y REPOSICION PARCIAL DE REDES DE ALCANTARILLADO SECUNDARIO DE TIPO COMBINADO EN DIFERENTES SECTORES DEL MUNICIPIO DE CARTAGO VALLE DEL CAUCA,CAMILO ANDRES MORALES ALVAREZ,Liquidado
CARDIQUE - CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-211906,Bolívar,Cartagena,1375409639,1766328384,28.42198672420384,CONTRATAR OBRAS VARIAS ASI: 1. EMBARCADERO EN LA SEDE DE LA CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE. 2. ADECUACIONES Y OBRAS VARIAS EN SEDE DE LA CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE,CONSORCIO ADECUACIONES CARTAGENA 2020,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6460,Bogotá D.C.,Bogotá D.C.,1369809638,1839275944,34.272375735758985,PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR  EN  CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.,FUNDACION GRANITO DE MOSTAZA,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6459,Bogotá D.C.,Bogotá D.C.,1368932578,1844125412,34.71265434374081,PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR; Y FAMI  EN CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.,CORPORACION PARA EL DESARROLLO SOCIAL,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE TUNJA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5511,Boyacá,Tunja,1366633881,1762509838,28.96722834870212,ADECUACION Y  PUESTA  EN MARCHA DEL MODULO 1 DE LA PLANTA DE   TRATAMIENTO DE AGUAS RESIDUALES DEL MUNICIPIO DE TUNJA VEREDA PIRGUA,INVERMOHES,Liquidado
ANTIOQUIA - TERMINALES DE TRANSPORTE DE MEDELLÍN S.A.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7846316,Antioquia,Medellín,1356185187,2383449130,75.74658334621671,OBRAS CIVILES DE CONSTRUCCIoN; MANTENIMIENTO Y ADECUACIoN DE ANDENES; OBRAS DE URBANISMO Y ViAS PARA LAS ZONAS DE SERVICIO DEL ACOPIO DE TAXIS DE TERMINALES DE TRANSPORTE DE MEDELLiN. INCLUYE OBRAS COMPLEMENTARIAS Y CONEXAS,CARLOS GIOVANNY URIBE MONTOYA,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187491,Antioquia,Medellín,1354007948,1733130680,28.00003741189265,MEJORAMIENTO DE VIAS TERCIARIAS EN LA SUBREGIoN DE ORIENTE DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACIoN DE ISAGeN PARA LAS ViAS LA PIEDRA - QUEBRADA ARRIBA Y CAZADIANA - LA PAVA DEL MUNICIPIO DE GUATAPe.,CONSORCIO CPCT,Liquidado
NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13676557,Norte De Santander,Tibú,1352807017,1630614930,20.53566469636371,AUNAR ESFUERZOS OPERACIONALES; ECONOMICOS Y LOGISTICOS PARA EL MEJORAMIENTO Y REHABILITACION DE VIAS URBANAS BARRIO LIBERTADORES Y DIOCESANO EN LA CALLE 6 ENTRE CARRERA 10 Y 12 Y LA CARRERA 10 ENTRE CALLES 5 Y 6 DEL MUNICIPIO DE TIBU; DEPARTAMENTO NORTE DE SANTANDER,MAQUINAS Y SERVICIOS VIALES DEL MUNICIPIO DE TIBU - MAQUISERVIT E.I.C.E.,Liquidado
HUILA - ALCALDÍA MUNICIPIO DE ACEVEDO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14074,Huila,Acevedo,1341830384,1788573443,33.29355664672444,CONSTRUCCIoN DEL CENTRO INTEGRAL DEL ADULTO MAYOR MUNICIPIO DE ACEVEDO HUILA; DEPARTAMENTO DEL HUILA,CAMB INGENIERIA S.A.S,Liquidado
META - ALCALDÍA MUNICIPIO DE MESETAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-40580,Meta,Mesetas,1340741169,1472166773,9.802459045695194,CONSTRUCCIoN DE LA PAVIMENTACIoN EN CONCRETO RiGIDO DE LAS ViAS URBANAS CARRERA 19 ENTRE CALLES 6 Y 7 UNA CALZADA; CALLE 9 ENTRE CARRERA 21 Y 22D DEL MUNICIPIO DE MESETAS  META.,CONSORCIO OBRAS URBANAS,Liquidado
ANTIOQUIA -AQUATERRA EMPRESA DE SERVICIOS PUBLICOS AQUATERRA E.S.P GUARNE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11890732,Antioquia,Guarne,1336230393,1979847718,48.16664314564802,MODERNIZACIoN; EXPANSIoN Y MANTENIMIENTO DEL SISTEMA DE ALUMBRADO PuBLICO DEL MUNICIPIO DE GUARNE,ENERGIZANDO INGENIERIA Y CONSTRUCCION S.A.S,Liquidado
GUAVIARE - ALCALDÍA MUNICIPIO DE EL RETORNO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19278,Guaviare,El Retorno,1331534058,1392053896,4.545121293472765,CONSTRUCCION DEL CENTRO DE INTEGRACION CIUDADANA CIC EN EL MUNICIPIO DE EL RETORNO GUAVIARE,UNION TEMPORAL CIC RETORNO 2020,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8397885,Bogotá D.C.,Bogotá D.C.,1331297115,1443960909,8.462708491635244,ATENDER  A LA PRIMERA INFANCIA  EN EL MARCO DE LA ESTRATEGIA DE CERO A SIEMPRE; ESPECiFICAMENTE A LOS NIÑOS Y NIÑAS MENORES DE CINCO (5) AÑOS DE FAMILIAS EN SITUACIoN DE VULNERABILIDAD EN CONFORMIDAD CON LA DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN LAS SIGUIENTES FORMAS DE ATENCIoN: HOGARES COMUNITARIOS DE BIENESTAR TRADICIONAL Y FAMI.,ASOCIACION JUVENIL VISION FUTURA,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE RAMIRIQUÍ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10873,Boyacá,Ramiriquí,1329247549,1384574538,4.162278805149785,MEJORAMIENTO DE LA VIA TUNJA  PAEZ EN EL CASCO URBANO DEL MUNICIPIO DE RAMIRIQUI; DEPARTAMENTO DE BOYACA,CONSORCIO VIAL RAMIRIQUI 2019,Liquidado
ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9036,Antioquia,Medellín,1328051058,1770734744,33.33333333333333,MANTENIMIENTO Y RENOVACIoN DE OBRAS CIVILES EN LAS SEDES PROPIAS DEL MUNICIPIO,CONSTRUCTORA JEINCO S.A.S.,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-5473,Bogotá D.C.,Bogotá D.C.,1327248560,1624393760,22.388059701492537,BRINDAR ATENCIoN ESPECIALIZADA A LOS ADOLESCENTES Y JoVENES EN CONFLICTO CON LA LEY PENAL; EN LA MODALIDAD CENTRO DE ATENCION ESPECIALIZADA DEL SUBPROYECTO RESTABLECIMIENTO EN LA ADMINISTRACIoN DE JUSTICIA; PARA EL CUMPLIMIENTO DE LAS MEDIDAS Y SANCIONES IMPUESTAS POR LA AUTORIDAD JUDICIAL; CONFORME A LAS DISPOSICIONES LEGALES Y LINEAMIENTOS TeCNICOS VIGENTES,FUNDACION HOGARES CLARET,Liquidado
GUAVIARE - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15156,Guaviare,San José del Guaviare,1327133591,1984328784,49.51989742832152,MEJORAMIENTO DE INFRAESTRUCTURA EDUCATIVA PARA EL FORTALECIMIENTO DE LA ESTRATEGIA DE INTERNADO CON LA CONSTRUCCION DE UN SEGUNDO MoDULO DE RESIDENCIA ESCOLAR EN LA INSTITUCIoN EDUCATIVA JOSe MIGUEL LoPEZ CALLE DEL MUNICIPIO DE SAN JOSe DEL GUAVIARE; GUAVIARE,CONSORCIO CAPRICHO 2020,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE TUTA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15475,Boyacá,Tuta,1327011457,1592967944,20.041762683892188,CONTRATAR A PRECIOS UNITARIOS LA CONSTRUCCIoN Y DOTACIoN DEL CENTRO DE BIENESTAR PARA EL ADULTO MAYOR EN EL MUNICIPIO DE TUTA; DEPARTAMENTO DE BOYACA.,CONSORCIO ADULTO MAYOR,Liquidado
META - ALCALDÍA MUNICIPIO DE RESTREPO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8307596,Meta,Restrepo,1322980371,1519974713,14.8901938621431,AMPLIACION DE LA PLANTA DE TRATAMIENTO DE AGUA POTABLE  PTAP DEL MUNICIPIO DE RESTREPO META,CONSORCIO PTAP RESTREPO 2018,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE YUMBO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20264,Valle del Cauca,Yumbo,1321473663,1828823571,38.392737003037794,CONSTRUCCION DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES (PTAR) DEL CORREGIMIENTO PEDREGAL DEL MUNICIPIO DE YUMBO,ENRIQUE LOURIDO CAICEDO,Liquidado
ANTIOQUIA - EMPRESA DE DESARROLLO SOSTENIBLE DEL ORIENTE EDESO - RIONEGRO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10795553,Antioquia,Rionegro,1320392732,1395041676,5.65354096481046,MEJORAMIENTO DE ViA TERCIARIA MEDIANTE CONSTRUCCIoN DE PLACA HUELLAS EN LA ViA PRINCIPAL DE LA VEREDA LA CHAPA DEL MUNICIPIO DE EL CARMEN DE VIBORAL; ANTIOQUIA,INGEMAT COLOMBIA S.A.S.,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE SABANA DE TORRES,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15315,Santander,Sabana de Torres,1315088650,1494120182,13.613647414567833,MEJORAMIENTO Y ADECUACIoN DE LA INFRAESTRUCTURA FiSICA DE LAS ESCUELAS ARGELIA; EL PROGRESO; LA GÒMEZ; MAGARa; SANTÌSIMA TRINIDAD; AEROPUERTO Y MIRAFLORES DEL MUNICIPIO DE SABANA DE TORRES,UNION TEMPORAL 7 ESCUELAS,Liquidado
CAQUETÁ - ALCALDÍA MUNICIPIO DE MILÁN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26647,Caquetá,Milán,1310482393,1400462264,6.866164053834793,MEJORAMIENTO DE SENDEROS PEATONALES EN EL SECTOR RURAL VEREDAS LA ILUSION Y AGUABLANCA DEL MUNICIPIO DE MILaN; CAQUETa,"CONSORCIO SAN LUIS DE MILAN,",Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE NOBSA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4662,Boyacá,Nobsa,1309793750,1617637642,23.50323415423229,CONSTRUCCIoN PATINoDROMO MUNICIPAL DE NOBSA ETAPA I EN EL DEPARTAMENTO DE BOYACa,UNION TEMPORAL CONSTRUCOL NOBSA,Liquidado
TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11644376,Tolima,Ibagué,1309436775,1858845847,41.957663209817824,REHABILITACION Y/O RECUPERACION Y/O REPOSICION DE LAS REDES DE ACUEDUCTO Y ALCANTARILLADO PARA GARANTIZAR LA CONTINUIDAD DEL SERVICIO EN LOS SECTORES COMPRENDIDOS PARA EL DISTRITO HIDRAULICO 04 UBICADO DENTRO DEL PERIMETRO HIDRO SANITARIO DEL IBAL S.A. E.S.P OFICIAL EN LA CIUDAD DE IBAGUE,CONSORCIO DISTRITO 4 2020,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE FLORIÁN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-39538,Santander,Florián,1304965613,1644962343,26.05407580191924,MEJORAMIENTO; MANTENIMIENTO Y ADECUACIoN DE LAS INSTITUCIONES EDUCATIVAS EN LA ZONAS URBANA Y RURAL DEL MUNICIPIO DE FLORIaN SANTANDER,JAVIER JOSE PEREIRA AREIZA,Liquidado
VALLE DEL CAUCA - EMPRESAS MUNICIPALES DE TULÚA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9322651,Valle del Cauca,Tuluá,1302203251,1798531503,38.11449953137922,CONSTRUCCIoN DEL TANQUE DE COMPENSACIoN PARA EL SISTEMA DE AGUA POTABLE DEL CORREGIMIENTO DE NARIÑO ZONA RURAL DEL MUNICIPIO DE TULUA,DRG GROUP S.A.S.,Liquidado
CASANARE - ALCALDÍA MUNICIPIO DE OROCUE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192767,Casanare,Orocué,1300963454,1390180572,6.857772808735641,CONSTRUCCIoN FASE I DE LA SEDE DEL HOGAR DiA DE LAS PERSONAS DE LA TERCERA EDAD DEL CENTRO POBLADO DEL ALGARROBO DEL MUNICIPIO DE OROCUE; DEPARTAMENTO DE CASANARE,OSCAR SANCHEZ GONZALEZ,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10778,Santander,Bucaramanga,1300079710,1962728027,50.96982222728482,CONSTRUCCION DE PLACAS HUELLAS Y OBRAS COMPLEMENTARIAS DE LA MALLA VIAL VEREDAL DEL MUNICIPIO DE BUCARAMANGA; SANTANDER.,BIOTECNOLOGIA PROYECTOS ASESORIAS Y SERVICIOS SOCIEDAD LIMITADA,Liquidado
NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TOLEDO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13388496,Norte De Santander,Toledo,1300000000,1672026797,28.61744592307692,RECUPERACIoN Y REHABILITACION DEL CORREDOR VIAL CON CODIGO 70NT04 AFECTADO POR LA TEMPORADA DE LLUVIAS EN EL MUNICIPIO DE TOLEDO  NORTE DE SANTANDER; EN CUMPLIMIENTO DEL PLAN DE ACCIoN ESPECIFICO (PAE) TEMPORADA DE LLUVIAS 2022,CONSTRUCTORA VASQUEZ & GIRALDO S.A.S.,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE MONGUI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-37589,Boyacá,Monguí,1298703381,1562646154,20.323560934812104,MEJORAMIENTO REHABILITACIoN O MANTENIMIENTO DE ViAS URBANAS Y/O VEREDALES DEL MUNICIPIO DE MONGUÌ - DEPARTAMENTO DE BOYACA,CONSORCIO CALICANTO OM 2023,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6597,Bogotá D.C.,Bogotá D.C.,1298400196,1758455159,35.432447131269534,PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR  EN  CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.,ASOCIACION DE PADRES DE HOGARES COMUNITARIO DE BIENESTAR CAROLINA,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE JESÚS MARÍA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31641,Santander,Jesús María,1297945218,1928685503,48.59529325682219,FASE I  MEJORAMIENTO; RECUPERACIoN Y ADECUACIoN DE LA INFRAESTRUCTURA DEL PALACIO MUNICIPAL DEL MUNICIPIO DE JESuS MARIA - SANTANDER,CONSORCIO PALACIO MUNICIPAL,Liquidado
INSTITUTO DE CASAS FISCALES DEL EJÉRCITO (ICFE),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1543,Bogotá D.C.,Bogotá D.C.,1297030886,1338458048,3.193999653143187,MANTENIMIENTO A TODO COSTO VIVIENDAS FISCALES Y AREAS COMUNES A NIVEL NACIONAL EN LAS SECCIONALES DE MALAMBO; BELLO; TOLEMAIDA Y NEIVA.,CONSTRUCCION Y MANTENIMIENTO CASTILLA Y LEON G&G SDAD LTDA,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE TIBANÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31611,Boyacá,Tibaná,1294923915,1571132187,21.33007729647189,MEJORAMIENTO Y ADECUACIoN PARQUE PRINCIPAL; MUNICIPIO DE TIBANA BOYACa,UNION TEMPORAL ED-SILVER PARK,Liquidado
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO - IDIGER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10264501,Bogotá D.C.,Bogotá D.C.,1294594102,1742800542,34.62138745322355,DISEÑO DE CONSTRUCCION DE LAS  OBRAS LOCALIZADAS AL COSTADO OCCIDENTAL DE LA CRA 4 ESTE ENTRE CALLES 45 Y 45 F PARA EVITAR LA AFRECTACION A LA INFRAESTRUCTURA LOCALIZADA SOBRE ESTA VIA Y LAS VIVIENDAS ALEDAÑAS; DANDO EL CARACTER RETROGRESIVO Y AVANCES DEL MOVIMIENTO EN MASA PRESENTADO EN LA LOCALIDAD DE CHAPINERO EN BOGOTA D.C EN EL MARCO DE LA RESOLUCION 702 SEGUN DI 14024,EIE ECHEVERRY INGNIERIA Y ENSAYOS S.A.S,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6529,Bogotá D.C.,Bogotá D.C.,1294298356,1759681997,35.956442256347884,5. PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR; Y FAMI  EN CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.11-46,ASOCIACION DE USUARIOS DEL PROGRAMA HOGARES DE BIENESTAR DE LOS SECTORES SIMON BOL  Y CESAR FLOREZ,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4260,Bogotá D.C.,Bogotá D.C.,1293416349,1740174156,34.54091231685831,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,FUNDACION CARULLA,Liquidado
CASANARE - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-10627308,Casanare,Yopal,1287976732,1376294016,6.857055861782448,TERMINACIoN CONSTRUCCIoN PASO ELEVADO SOBRE EL RIO ARIPORO; LiNEA DE CONDUCCIoN SISTEMA DE ACUEDUCTO CASCO URBANO; DEL MUNICIPIO DE PAZ DE ARIPORO,PROGO INGENIERIA S.A.S,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3973,Bogotá D.C.,Bogotá D.C.,1285644974,1755862743,36.5744648413334,PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR; Y FAMI  EN CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE,CORPORACION PARA EL DESARROLLO INTEGRAL DE LA FAMILIA-CORDIME,Liquidado
NORTE DE SANTANDER - ÁREA METROPOLITANA DE CÚCUTA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23642,Norte De Santander,San José de Cúcuta,1279844597,1903228070,48.70774736723759,ADECUACION DE CRUCES VIALES COMO OBRAS COMPLEMENTARIAS DE SEGURIDAD VIAL EN EL MUNICIPIO DE SAN JOSE DE CUCUTA; DEPARTAMENTO NORTE DE SANTANDER,CONSORCIO URBANO MOTILONES,Liquidado
