departamento,ciudad,valor_inicial,valor_final,dias_adicionados,destino_gasto,estado_contrato,objeto,url,contratista,fecha_inicio,fecha_fin
Cundinamarca,Tocancipá,19097275379,19097275379,15,Inversión,Modificado,CONSTRUCCIÓN DE LA SEGUNDA ETAPA DEL COLEGIO MILENIO; SECTOR TOLIMA DEL MUNICIPIO DE TOCANCIPÁ;,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2830211&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO ACRÓPOLIS,2022-08-01,2025-12-09
Valle del Cauca,Cali,19081495728,0,0,Inversión,Aprobado,REALIZAR OBRAS DE MEJORAMIENTO; MANTENIMIENTO VIAL Y OBRAS DE DRENAJE EN ZONA URBANA Y  ZONA RURAL DEL DISTRITO ESPECIAL DE SANTIAGO DE CALI para el LOTE 2.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10313329&isFromPublicArea=True&isModal=true&asPopupView=true,CITY G&R SAS,,2026-12-15
Distrito Capital de Bogotá,Bogotá,19064831024,0,31,Inversión,Modificado,MANTENIMIENTO Y ESTABILIZACIÓN PUNTO CRÍTICO DE LA CARRETERA CALI - CRUCE RUTA 40 (LOBOGUERRERO); SECTOR RETEN FORESTAL CVC - LOBOGUERRERO; RUTA 1901. DEPARTAMENTO DEL VALLE DEL CAUCA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5331804&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VIAS VALLE DEL CAUCA,2024-06-04,2025-10-12
Distrito Capital de Bogotá,Bogotá,19052099508,0,0,Inversión,En ejecución,BRIGADA DE REACCIÓN VIAL PARA EJECUTAR A PRECIOS UNITARIOS ACTIVIDADES PUNTUALES EN LA MALLA VIAL DE LA CIUDAD DE BOGOTÁ D.C.  GRUPO 8.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9112035&isFromPublicArea=True&isModal=true&asPopupView=true,C BRIGADAS PRO BOGOTA 2026.,2026-01-19,2027-01-19
Distrito Capital de Bogotá,Bogotá,19052099508,0,0,Inversión,En ejecución,BRIGADA DE REACCIÓN VIAL PARA EJECUTAR A PRECIOS UNITARIOS ACTIVIDADES PUNTUALES EN LA MALLA VIAL DE LA CIUDAD DE BOGOTÁ D.C. GRUPO 7,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9112035&isFromPublicArea=True&isModal=true&asPopupView=true,SantaTita,2026-02-02,2027-02-02
Tolima,No Definido,19039682163,0,0,Inversión,Modificado,MEJORAMIENTO VIAL Y ATENCION A PUNTOS CRITICOS DE LA VIA SAN FELIPE - FALAN - PALOCABILDO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8565550&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL TOLIMA VIAL 2026,2025-11-14,2027-04-16
Distrito Capital de Bogotá,Bogotá,19013437410,0,136,Inversión,Modificado,CONTRATAR MEDIANTE EL SISTEMA DE PRECIOS UNITARIOS Y A MONTO AGOTABLE; EL MANTENIMIENTO; ADECUACIÓN; REPARACIÓN Y RECUPERACIÓN DE PARQUES Y CAMPOS DEPORTIVOS ADMINISTRADOS POR EL IDRD GRUPO 2 MANTENIMIENTO; ADECUACIÓN; REPARACIÓN Y RECUPERACIÓN DE LA INFRAESTRUCTURA DE LOS PARQUES QUE INTEGRAN EL SISTEMA DISTRITAL DE PARQUES ADMINISTRADOS POR EL IDRD,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6699781&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO BELZCON IDRD 1,2024-11-20,2026-09-02
Caldas,No Definido,19009170931,14714856277,92,Inversión,Modificado,REHABILITACIÓN Y CONSTRUCCIÓN DE OBRAS DE ESTABILIDAD DEL TRAMO VIAL MANIZALES - MARIQUITA EN EL MARCO DEL CONVENIO 2041 SUSCRITO ENTRE INVIAS Y EL DEPARTAMENTO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5233557&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO OC CALDAS,2024-05-02,2026-05-31
Antioquia,Medellín,18979576278,0,217,Inversión,Modificado,CONSTRUCCIÓN DE INFRAESTRUCTURA EDUCATIVA EN EL CORREGIMIENTO DE PALMITAS UBICADO EN EL DISTRITO DE CIENCIA; TECNOLOGÍA E INNOVACIÓN DE MEDELLÍN.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7024836&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PALMITAS MH,2025-01-29,2026-08-28
Distrito Capital de Bogotá,Bogotá,18976642699,11764267767,31,Inversión,Modificado,EJECUTAR LAS OBRAS DE AMPLIACIÓN; MANTENIMIENTO Y TERMINACIÓN (FASE II) PARA LA PUESTA EN FUNCIONAMIENTO DEL TEATRO CESAR CONTO FERRER EN LA CIUDAD DE QUIBDÓ; DEL DEPARTAMENTO DEL CHOCÓ,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6972874&isFromPublicArea=True&isModal=true&asPopupView=true,Consorcio OBRAS MO-2024,2025-04-01,2026-07-31
Distrito Capital de Bogotá,Bogotá,18950692492,0,15,Inversión,Suspendido,MEJORAMIENTO; GESTIÓN PREDIAL; SOCIAL; AMBIENTAL Y OBRAS DE MITIGACIÓN PARA GARANTIZAR LA CONECTIVIDAD DE BAHÍA SOLANO -EL VALLE ; EN EL DEPARTAMENTO DEL CHOCÓ EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA VÍAS PARA LA CONEXIÓN DE TERRITORIOS; EL CRECIMIENTO SOSTENIBLE Y LA REACTIVACIÓN 2.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2459748&isFromPublicArea=True&isModal=true&asPopupView=true,martha yenny mena monroy,2022-10-06,2026-07-22
Norte de Santander,Cúcuta,18932869346,0,0,Inversión,Cancelado,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10206880&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL NISSI 26,,2026-09-20
Norte de Santander,Cúcuta,18932869346,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10206880&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL NISSI 26,,2026-09-20
Distrito Capital de Bogotá,Bogotá,18904449668,0,214,Inversión,Modificado,CONTRATARMEDIANTE EL SISTEMA DE PRECIOS UNITARIOS Y A MONTO AGOTABLE EL MEJORAMIENTOY/O MANTENIMIENTO Y/O ADECUACIÓN DE LOS ESCENARIOS DEPORTIVOSIMPLEMENTANDO COMPONENTES DE DESARROLLO SOSTENIBLE E INNOVACIÓN; ASÍCOMO EL MEJORAMIENTO Y/O REHABILITACIÓN Y/O MANTENIMIENTO Y/O ADECUACIÓNY/O REFORZAMIENTO Y/O INTERVENCIÓN Y/O HABILITACIÓN DE PISCINAS DEL SISTEMADISTRITAL DE PARQUES ADMINISTRADO POR EL IDRD - GRUPO 2,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8087467&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO RECREATIVO AGODEX,2025-09-15,2026-12-14
No Definido,No Definido,18872198304,0,1606,Inversión,Modificado,CONSTRUCCIÓN DE PAVIMENTO Y REDES DE ALCANTARILLADO DEL SECTOR LA ESMERALDA - LAS AMERICAS QUIBDÓ; CHOCÓ,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1437051&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MAYECA 2020,2020-12-18,2026-04-14
No Definido,No Definido,18868955231,0,0,Inversión,enviado Proveedor,RENOVACION DE LOS COLECTORES SAN MIGUEL Y LOS TOCHES FASE I EN LA CUENCA DE LA QUEBRADA CHIGUAZA UBICADOS DENTRO DEL AREA DE COBERTURA LA ZONA 4 DEL ACUEDUCTO DE BOGOTA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.301386&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO RENOVACION COLECTORES ZONA 4,2017-12-28,2019-12-27
Distrito Capital de Bogotá,No Definido,18861262150,0,122,Inversión,Modificado,"ADELANTAR OBRAS DE ADECUACIÓN; MEJORAMIENTO Y MANTENIMIENTO CORRECTIVO DE LAS PLANTAS FÍSICAS DE LA SECRETARÍA DE EDUCACIÓN DEL DISTRITO; ASÍ COMO LA EJECUCIÓN DE OBRAS MENORES; QUE PERMITAN A TRAVÉS DE LA ATENCIÓN DE EMERGENCIAS Y DE
NECESIDADES FÍSICAS PRIORITARIAS; GARANTIZAR EL FUNCIONAMIENTO Y LA PRESTACIÓN DEL
SERVICIO DE LA INFRAESTRUCTURA FÍSICA EN LOS COLEGIOS DISTRITALES Y LAS SEDES ADMINISTRATIVAS",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3053051&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MIA GP,2023-01-20,2024-04-19
Distrito Capital de Bogotá,Bogotá,18857297566,0,30,Inversión,Modificado,ATENCIÓN DE SITIOS CRÍTICOS; ATENCIÓN DE EMERGENCIAS; MANTENIMIENTO Y REHABILITACIÓN DE LA CARRETERA TRANSVERSAL CENTRAL DEL PACÍFICO (QUIBDÓ - PEREIRA); LOCALIZADO EN LOS DEPARTAMENTOS DE CHOCO Y RISARALDA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6138703&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SANTA LORENA,2024-08-06,2025-11-30
Distrito Capital de Bogotá,No Definido,18851618153,0,0,Inversión,enviado Proveedor,REALIZAR LA AMPLIACIÓN Y REHABILITACIÓN DE LA PISTA; CALLE DE RODAJE Y PLATAFORMA  CERRAMIENTO Y MANTO DE LADO AIRE Y TIERRA  DEL AEROPUERTO CRAVO NORTE DE ARAUCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1508786&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO G&O CRAVO NORTE,,2020-07-31
Boyacá,Soatá,18850477645,0,92,Inversión,Modificado,CONSTRUCCIÓN DEL PROYECTO PARA LA REPOSICIÓN DE INFRAESTRUCTURA FÍSICA DE LOS SERVICIOS DE URGENCIAS; LABORATORIO; RADIOLOGIA; ATENCIÓN DE PARTOS; HOSPITALIZACION Y ESTERILIZACION EN LA ESE SAN ANTONIO DE SOATÁ. DEPARTAMENTO DE BOYACA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5280724&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SAN ANTONIO - SOATÁ,2024-05-06,2026-09-19
Meta,Villavicencio,18822657383,0,0,Inversión,Suspendido,CONSTRUCCIÓN DE OBRAS DE PROTECCIÓN PARA LA MITIGACIÓN DEL RIESGO Y OBRAS DE REHABILITACIÓN Y MEJORAMIENTO DE LA ESTACIÓN DE BOMBEO DE BAVARIA DEL SISTEMA DE ACUEDUCTO PARA GARANTIZAR EL SUMINISTRO VITAL DE AGUA POTABLE EN EL MUNICIPIO DE VILLAVICENCIO; EN EL MARCO DE LA CALAMIDAD DECLARADA MEDIANTE DECRETO No. 1000-24-266-2023 EN EL MUNICIPIO DE VILLAVICENCIO; META.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5270925&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO ESTACIÓN BAVARIA,2024-04-30,2025-06-28
Distrito Capital de Bogotá,No Definido,18765753687,0,199,Inversión,Modificado,EJECUCIÓN DE LAS OBRAS DE CONSTRUCCIÓN DE LA NUEVA PLANTA FÍSICA DEL COLEGIO LOMBARDÍA; UBICADO EN LA LOCALIDAD 11 SUBA DEL DISTRITO CAPITAL; DE ACUERDO CON LOS PLANOS Y ESPECIFICACIONES ENTREGADOS POR LA SECRETARÍA DE EDUCACIÓN DEL DISTRITO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.946479&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL EDUCARC SUBA,2019-11-27,2022-02-05
Boyacá,Tunja,18760614034,0,161,Inversión,Modificado,MEJORAMIENTO DE LA PLAZA DE MERCADO DEL MUNICIPIO DE VILLA DE LEYVA; DEPARTAMENTO DE BOYACÁ,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2964495&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PLAZA VILLA,2022-11-28,2026-11-29
Meta,Villavicencio,18749788588,18669282049,31,Inversión,Modificado,CONSTRUCCIÓN DE OBRAS HIDRÁULICAS DE ESTABILIZACIÓN Y RECUPERACIÓN DEL DIQUE MARGINAL EXISTENTE SOBRE LA MARGEN IZQUIERDA DEL RÍO GUATIQUÍA; SECTOR LA AURORA; EN EL MUNICIPIO DE VILLAVICENCIO; DEPARTAMENTO DEL META,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4319193&isFromPublicArea=True&isModal=true&asPopupView=true,SERVIMACONS S.A.S,2023-04-25,2024-02-24
Córdoba,Montería,18743000300,0,374,Inversión,Modificado,IMPLEMENTACIÓN DE SOLUCIONES BASADAS EN LA NATURALEZA (SBN) PARA LA RESTAURACIÓN SOCIOECOLÓGICA; ADAPTACIÓN AL CAMBIO CLIMÁTICO Y PROMOCIÓN DE LA SOBERANÍA ALIMENTARIA EN ZONAS RURALES DE BOSQUE SECO TROPICAL EN EL DEPARTAMENTO DE CÓRDOBA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9349992&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO RESILIENCIA AMBIENTAL,2026-03-10,2027-11-09
Distrito Capital de Bogotá,No Definido,18738111067,18738111067,14,Inversión,Modificado,MANTENIMIENTO PREVENTIVO Y CORRECTIVO Y/O MEJORAS LOCATIVAS DE ALGUNOS COLEGIOS; CENTRO RELIGIOSO; MAUSOLEOS; PANTEONES Y HOGARES MADRE MARÍA SAN LUIS DE LA POLICÍA NACIONAL DE LA DIRECCIÓN DE BIENESTAR SOCIAL Y FAMILIA A PRECIOS UNITARIOS FIJOS SIN FÓRMULA DE REAJUSTE. ÍTEM 1.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4289122&isFromPublicArea=True&isModal=true&asPopupView=true,SAFRID INGENIERIA SAS,2023-06-08,2024-05-15
Distrito Capital de Bogotá,Bogotá,18731840582,10641961877,0,Inversión,Modificado,"Ejecución de las Intervenciones integrales del Edificio
Cundifarma del Hospital San Juan de Dios e Instituto Materno Infantil en la ciudad de Bogotá D.C.; declarado Bien de Interés Cultural del ámbito nacional; de conformidad con lo establecido en el presente Contrato",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6953541&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO OBRAS 2025,2025-02-06,2026-09-05
Bolívar,Turbaco,18720000000,0,365,Inversión,Modificado,MEJORAMIENTO DE 1.000 VIVIENDAS EN EL DEPARTAMENTO DE BOLIVAR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8486473&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO HABITAR 2025,2025-10-23,2026-12-31
Distrito Capital de Bogotá,Bogotá,18696535381,16826848142,122,Inversión,Modificado,CONTRATAR A PRECIOS UNITARIOS; LAS OBRAS DE CONSTRUCCIÓN DE PARQUES VECINALES Y/O BOLSILLO DE LA LOCALIDAD DE SAN CRISTOBAL EN LA CIUDAD DE BOGOTÁ D.C; DE CONFORMIDAD CON LOS ESTUDIOS Y DISEÑOS ARQUITECTONICOS Y DE INGENERIA PRODUCTO DEL CONTRATO 278 DE 2018,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2892957&isFromPublicArea=True&isModal=true&asPopupView=true,EEI SAS,2022-06-23,2023-12-22
Distrito Capital de Bogotá,Bogotá,18695833987,0,0,Inversión,Borrador,REALIZAR EL DIAGNÓSTICO Y/O LA ACTUALIZACIÓN Y/O LA COMPLEMENTACIÓN Y/O LA ELABORACIÓN DE ESTUDIOS Y DISEÑOS Y EJECUTAR A MONTO AGOTABLE LA CONSTRUCCIÓN DE OBRAS DE ESTABILIZACIÓN EN LA CIUDAD DE BOGOTA D.C.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5196977&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO ESTABILIZACION AMJ,,2025-02-28
Santander,Bucaramanga,18695536252,0,0,Inversión,Modificado,LOTE 1. CONSTRUCCION Y MEJORAMIENTO DE LAS VIAS SECUNDARIAS DEL DEPARTAMENTO DE SANTANDER DE LOS SECTORES: MEJORAMIENTO DE LA VIA SECUNDARIA CRUCE RUTA 45 TRONCAL CENTRAL QUE COMUNICA AL MUNICIPIO DE PUERTO WILCHES DE SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2038020&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CORREDOR VIAL,2022-03-28,2024-02-07
Cauca,Popayán,18690758964,18690637297,23,Inversión,Modificado,REHABILITACIÓN DE LA VÍA 25CC17 EL CAIRO - CAJIBiO - EL CARMELO - DINDE - ORTEGA; SECTOR EL CAIRO - CAJIBiO; EN EL MUNICIPIO DE CAJIBIO; DEPARTAMENTO DEL CAUCA - BPIN 2019000030035,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1927431&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO REHABILITACION,2021-10-20,2025-10-18
Risaralda,Dosquebradas,18599086637,0,0,Inversión,En ejecución,"CONTRATO INTERADMINISTRATIVO DE GERENCIA POR ADMINISTRACIÓN
DELEGADA PARA LA CONSTRUCCIÓN DE LAS OBRAS CIVILES DEL PROYECTO ESTRATÉGICO
DENOMINADO PLAZA MAYOR (PLAZA CENTRAL) DEL MUNICIPIO DE DOSQUEBRADAS;
RISARALDA",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9855595&isFromPublicArea=True&isModal=true&asPopupView=true,PROVEEDOR - EMPRESA CARTAGUEÑA DE DESARROLLO,2026-02-06,2026-12-31
Antioquia,Medellín,18596070651,0,0,Inversión,En ejecución,AMPLIACIÓN; RECTIFICACIÓN; PAVIMENTACIÓN Y CONSTRUCCIÓN DE OBRAS COMPLEMENTARIAS EN LA VÍA CARABANCHEL - LA MARIA ABSCISAS DEL K1+300 AL K2+600; MUNICIPIO DE EL RETIRO SUBREGION ORIENTE DEL DEPARTAMENTO DE ANTIOQUIA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4236963&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO EL RETIRO PG,2023-07-25,2025-08-18
Cesar,Valledupar,18580697884,0,0,Inversión,En ejecución,FORTALECIMIENTO DE UNIDADES PRODUCTIVAS AGRÍCOLAS MEDIANTE LA IMPLEMENTACIÓN DE INVERNADEROS EN LOS MUNICIPIOS DE GONZÁLEZ; RIO DE ORO; AGUACHICA; LA JAGUA DE IBIRICO; BECERRIL; AGUSTÍN CODAZZI; LA PAZ; MANAURE Y PUEBLO BELLO; EN EL DEPARTAMENTO DEL CESAR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9979208&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO INVERNADEROS CESAR 2026,2026-04-09,2027-04-08
Santander,Bucaramanga,18573570772,0,0,Inversión,En ejecución,MEJORAMIENTO; REHABILITACIÓN Y MANTENIMIENTO DE LA MALLA VIAL URBANA DEL MUNICIPIO DE BUCARAMANGA; SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10153735&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MEJORAMIENTO VIAS BGA,2026-05-20,2026-11-19
Norte de Santander,Cúcuta,18571225054,18571225054,0,Inversión,Modificado,IMPLEMENTACIÓN DE OBRAS DE PROTECCIÓN DEL INTERCEPTOR Y EMISARIO FINAL QUEBRADA TONCHALA; VEREDA SAN ISIDRO; MUNICIPIO DE SAN CAYETANO; NORTE DE SANTANDER;,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4996358&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL PROTECCION TONCHALA,2023-11-10,2024-11-09
Antioquia,Medellín,18570255062,0,11,Inversión,Modificado,CONSTRUCCCIÓN DE RECREO DEPORTIVO Y ESPACIO PUBLICO CONTIGUO EN BELEN LOS ALPES UBICADO EN EL DISTRITO DE CIENCIA; TECNOLOGÍA E INNOVACIÓN DE MEDELLÍN,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8771765&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO WCO RECREODEPORTIVO BELEN LOS ALPES,2025-12-01,2026-11-25
"San Andrés, Providencia y Santa Catalina",San Andrés,18567621441,0,56,Inversión,Modificado,"CONSTRUCCION DE ESCENARIOS DEPORTIVOS: PARQUE ARCHBOLD EN EL
DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES; PROVIDENCIA Y SANTA
CATALINA",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6628866&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PARQUE ARCHBOLD,2024-11-07,2026-07-30
Risaralda,Dosquebradas,18565214528,0,98,Inversión,Modificado,CONSTRUCCIÓN DE OBRAS DE MITIGACIÓN DEL RIESGO POR INUNDACIÓN; DESLIZAMIENTO Y MOVIMIENTOS EN MASA EN EL MUNICIPIO DE DOSQUEBRADAS RISARALDA; EN EL MARCO DE LOS DECRETOS N°147 DEL 2019 Y EL 024 DEL 2021 DE CALAMIDAD PÚBLICA; RETORNO A LA NORMALIDAD Y PLAN DE ACCIÓN ESPECÍFICO (PAE); EXPEDIDOS POR EL MUNICIPIO DE DOSQUEBRADAS,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4083006&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO BOX DOSQUEBRADAS,2024-12-07,2026-01-09
Santander,No Definido,18560419061,9230051564,45,Inversión,Modificado,ADECUACION DEL ESPACIO PUBLICO Y MEJORAMIENTO DE LOS PERFILES VIALES EN DIFERENTES SECTORES URBANOS Y OBRAS COMPLEMENTARIAS EN EL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4502744&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CONSTRURBANO,2023-08-28,2024-10-21
Distrito Capital de Bogotá,No Definido,18559570295,0,62,Inversión,Modificado,ADELANTAR OBRAS DE ADECUACIÓN; MEJORAMIENTO Y MANTENIMIENTO CORRECTIVO DE LAS PLANTAS FÍSICAS; ASÍ COMO LA ADECUACIÓN Y/O MEJORAMIENTO DE COMEDORES ESCOLARES DE LOS COLEGIOS DISTRITALES Y LA EJECUCIÓN DE OBRAS MENORES PARA LA ATENCIÓN DE EMERGENCIAS EN LOS COLEGIOS DISTRITALES; CON EL FIN DE ATENDER LOS REQUERIMIENTOS Y NECESIDADES EN TÉRMINOS DE INFRAESTRUCTURA PARA LA PRESTACIÓN DEL SERVICIO EDUCATIVO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1915530&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO EXACTITUD,2021-10-27,2023-02-26
Caldas,Manizales,18539431774,0,92,Inversión,Modificado,FASE I DE REFORZAMIENTO ESTRUCTURAL; RESTAURACIÓN INTEGRAL Y AMPLIACIÓN DEL INMUEBLE DENOMINADO CONCENTRACION ESCOLAR JUAN XXIII DEL MUNICIPIO DE MANIZALES,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2365636&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO 2021,2021-12-28,2024-05-31
Cundinamarca,Fusagasugá,18534300764,15803335992,22,Inversión,Modificado,MODERNIZAR A TODO COSTO EL SISTEMA DE ALUMBRADO PÚBLICO DEL MUNICIPIO DE FUSAGASUGÁ,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3149374&isFromPublicArea=True&isModal=true&asPopupView=true,MODERNIZACION ALUMBRADO PUBLICO FUSAGASUGA 2022,2022-12-07,2023-12-22
Magdalena,Santa Marta,18481895517,0,0,Inversión,Modificado,CONSTRUCCION DE INFRAESTRUCTURA EDUCATIVA PARA LA IED SANTA TERESA DE JESUS EN EL MUNICIPIO DE EL BANCO Y CONSTRUCCION DE INFRAESTRUCTURA EDUCATIVA PARA LA IED BIENVENIDO RODRIGUEZ EN EL MUNICIPIO DE GUAMAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4438612&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO OBRAS ESPECIALES MAGDALENA,2023-10-04,2025-07-31
Antioquia,Medellín,18480221512,0,92,Inversión,Modificado,CONSTRUCCIÓN DE INFRAESTRUCTURA EDUCATIVA JARDÍN INFANTIL BUEN COMIENZO LA LIBERTAD UBICADA EN EL DISTRITO DE CIENCIA; TECNOLOGÍA E INNOVACIÓN DE MEDELLÍN.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7746324&isFromPublicArea=True&isModal=true&asPopupView=true,INTERVENTORIA DISEÑOS Y CONTRATOS S.A.S.,2025-08-06,2026-10-05
