fila,url,entidad,municipio,departamento,tipo,pass,body_len,timestamp
839,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9874263,CALDAS - EMPRESA DE OBRAS SANITARIAS DE CALDAS,Manizales,Caldas,SIN_DOCUMENTO,1,7387,2026-07-19T18:13:39.610339
856,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24573,BOYACÁ - ALCALDÍA MUNICIPIO DE PÁEZ,Páez,Boyacá,ESTUDIOS_PREVIOS,1,12440,2026-07-19T18:14:23.520994
857,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23437,BOYACÁ - ALCALDÍA MUNICIPIO DE CAMPOHERMOSO,Campohermoso,Boyacá,ESTUDIOS_PREVIOS,1,10187,2026-07-19T18:14:27.091537
858,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-27085,BOYACÁ - ALCALDÍA MUNICIPIO DE COPER,Coper,Boyacá,MATRIZ_RIESGO,1,9417,2026-07-19T18:14:30.331419
859,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21632,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN LUIS,San Luis,Antioquia,MATRIZ_RIESGO,1,7425,2026-07-19T18:14:33.577535
860,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-214391,BOYACÁ - ALCALDÍA MUNICIPIO DE BUENAVISTA,Buenavista,Boyacá,ESTUDIOS_PREVIOS,1,9923,2026-07-19T18:14:36.765458
861,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-9466,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4657,2026-07-19T18:14:39.877032
866,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-225212,CALDAS - ALCALDÍA MUNICIPIO DE MANZANARES,Manzanares,Caldas,MATRIZ_RIESGO,1,11525,2026-07-19T18:14:52.994930
867,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26855,BOYACÁ - ALCALDÍA MUNICIPIO DE COMBITA,Cómbita,Boyacá,ESTUDIOS_PREVIOS,1,7530,2026-07-19T18:14:56.812327
884,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8973,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLETA,Villeta,Cundinamarca,ESTUDIOS_PREVIOS,1,7712,2026-07-19T18:15:40.305528
885,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15926,BOYACÁ - ALCALDÍA MUNICIPIO DE SAN JOSÉ DE PARE,San José de Pare,Boyacá,ESTUDIOS_PREVIOS,1,7772,2026-07-19T18:15:43.749629
886,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18413,META - ALCALDÍA MUNICIPIO DE PUERTO CONCORDIA,Puerto Concordia,Meta,MATRIZ_RIESGO,1,13338,2026-07-19T18:15:47.688854
887,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199995,HUILA - ALCALDÍA MUNICIPIO DE PITALITO,Pitalito,Huila,ESTUDIOS_PREVIOS,1,11033,2026-07-19T18:15:51.288956
903,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21624,META - ALCALDÍA MUNICIPIO DE BARRANCA DE UPIA,Barranca de Upía,Meta,MATRIZ_RIESGO,1,9637,2026-07-19T18:16:40.842112
904,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11146896,CUNDINAMARCA - EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE ZIPAQUIRÁ,Zipaquirá,Cundinamarca,SIN_DOCUMENTO,1,4215,2026-07-19T18:16:44.573907
905,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13013558,NORTE DE SANTANDER - EIS CÚCUTA S.A. E.S.P. - EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE CÚCUTA,San José de Cúcuta,Norte De Santander,SIN_DOCUMENTO,1,9412,2026-07-19T18:16:48.476980
906,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10580942,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,MATRIZ_RIESGO,1,13135,2026-07-19T18:16:52.328683
907,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-224061,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Funes,Nariño,MATRIZ_RIESGO,1,11209,2026-07-19T18:16:55.513728
908,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31052,BOYACÁ - ALCALDÍA MUNICIPIO DE TIBASOSA,Tibasosa,Boyacá,ESTUDIOS_PREVIOS,1,14253,2026-07-19T18:16:58.644088
922,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-7956784,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,MATRIZ_RIESGO,1,12685,2026-07-19T18:17:35.125624
923,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-210804,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUQUITA,Arauquita,Arauca,ESTUDIOS_PREVIOS,1,13257,2026-07-19T18:17:38.821969
924,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200588,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ENVIGADO,Envigado,Antioquia,MATRIZ_RIESGO,1,7319,2026-07-19T18:17:42.663772
925,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7888300,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,MATRIZ_RIESGO,1,13100,2026-07-19T18:17:45.872727
926,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31891,GUAVIARE - ALCALDÍA MUNICIPIO DE SAN JOSÉ DEL GUAVIARE,San José del Guaviare,Guaviare,MATRIZ_RIESGO,1,14462,2026-07-19T18:17:49.124024
927,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10935435,ANTIOQUIA - AGUAS REGIONALES EPM S.A. E.S.P. - APARTADÓ,Apartadó,Antioquia,SIN_DOCUMENTO,1,5536,2026-07-19T18:17:52.342795
928,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7262,VICHADA - GOBERNACIÓN,Puerto Carreño,Vichada,ESTUDIOS_PREVIOS,1,7776,2026-07-19T18:17:55.922205
942,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6506,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4895,2026-07-19T18:18:32.036774
944,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21829,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SOPÓ,Sopó,Cundinamarca,ESTUDIOS_PREVIOS,1,13030,2026-07-19T18:18:38.484699
945,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12759,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,MATRIZ_RIESGO,1,13808,2026-07-19T18:18:42.425296
946,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6601,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4933,2026-07-19T18:18:46.006648
947,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14167,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ITUANGO,Ituango,Antioquia,ESTUDIOS_PREVIOS,1,7119,2026-07-19T18:18:49.855035
953,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12755,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SASAIMA,Sasaima,Cundinamarca,MATRIZ_RIESGO,1,10350,2026-07-19T18:19:05.544087
954,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8388830,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4753,2026-07-19T18:19:08.750703
955,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9050,BOYACÁ - ALCALDÍA MUNICIPIO DE JENESANO,Jenesano,Boyacá,ESTUDIOS_PREVIOS,1,12426,2026-07-19T18:19:11.972889
956,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-38530,CASANARE - ALCALDÍA MUNICIPIO DE SABANALARGA,Sabanalarga,Casanare,MATRIZ_RIESGO,1,12429,2026-07-19T18:19:15.135240
973,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196408,VALLE DEL CAUCA - VALLECAUCANA DE AGUAS S.A E.S.P,Cali,Valle del Cauca,MATRIZ_RIESGO,1,9169,2026-07-19T18:19:56.563923
974,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200260,HUILA - ALCALDÍA MUNICIPIO DE OPORAPA,Oporapa,Huila,ESTUDIOS_PREVIOS,1,7294,2026-07-19T18:19:59.884860
975,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28810,NARIÑO - ALCALDÍA MUNICIPIO DE TANGUA,Tangua,Nariño,MATRIZ_RIESGO,1,9894,2026-07-19T18:20:03.062515
976,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3548,INSTITUTO NACIONAL DE SALUD (INS),Bogotá D.C.,Bogotá D.C.,MATRIZ_RIESGO,1,8508,2026-07-19T18:20:06.283650
979,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19934,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE GUASCA,Guasca,Cundinamarca,MATRIZ_RIESGO,1,10569,2026-07-19T18:20:15.044854
980,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6604,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,5031,2026-07-19T18:20:18.666114
981,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13458701,SANTANDER - ALCALDÍA MUNICIPIO DE EL CARMEN DE CHUCURÍ,El Carmen de Chucurí,Santander,ESTUDIOS_PREVIOS,1,7039,2026-07-19T18:20:22.175703
982,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7950812,ANTIOQUIA - E.S.E. HOSPITAL SAN JUAN DE DIOS - MARINILLA,Marinilla,Antioquia,ESTUDIOS_PREVIOS,1,9632,2026-07-19T18:20:25.846516
992,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8397338,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4979,2026-07-19T18:20:51.423998
993,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9288101,VALLE DEL CAUCA - EMPRESAS MUNICIPALES DE TULÚA,Tuluá,Valle del Cauca,SIN_DOCUMENTO,1,4544,2026-07-19T18:20:54.582711
994,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195138,ANTIOQUIA - ALCALDÍA MUNICIPIO DE YARUMAL,Yarumal,Antioquia,ESTUDIOS_PREVIOS,1,5825,2026-07-19T18:20:57.843157
995,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5237,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,ESTUDIOS_PREVIOS,1,16573,2026-07-19T18:21:01.529262
998,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-5568,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,5519,2026-07-19T18:21:15.783572
999,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3485,BOYACÁ - ALCALDÍA MUNICIPIO DE TUNJA,Tunja,Boyacá,ESTUDIOS_PREVIOS,1,9437,2026-07-19T18:21:19.336162
1000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6341,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,5117,2026-07-19T18:21:22.960249
1001,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-209411,BOYACÁ - ALCALDÍA MUNICIPIO DE SOCOTÁ,Socotá,Boyacá,ESTUDIOS_PREVIOS,1,14187,2026-07-19T18:21:26.829287
1017,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205799,META - ALCALDÍA MUNICIPIO DE GRANADA,Granada,Meta,MATRIZ,1,9423,2026-07-19T18:22:09.336119
1018,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-12926389,BOYACÁ - ALCALDÍA MUNICIPIO DE SIACHOQUE,Siachoque,Boyacá,ESTUDIOS_PREVIOS,1,8164,2026-07-19T18:22:13.084578
1019,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4503,RAMA JUDICIAL,Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,1,7846,2026-07-19T18:22:16.734410
1020,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3971,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4939,2026-07-19T18:22:20.194306
1023,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10102,ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,Medellín,Antioquia,MATRIZ_RIESGO,1,10643,2026-07-19T18:22:28.302811
1032,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-218920,HUILA - ALCALDÍA MUNICIPIO DE OPORAPA,Oporapa,Huila,MATRIZ_RIESGO,1,14723,2026-07-19T18:22:52.296447
1033,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5781,SANTANDER - ALCALDÍA MUNICIPIO DE LOS SANTOS,Los Santos,Santander,ESTUDIOS_PREVIOS,1,6720,2026-07-19T18:22:55.487267
1034,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-22-1395,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4910,2026-07-19T18:22:58.766892
1051,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20074,CESAR - ALCALDÍA MUNICIPIO DE LA JAGUA DE IBIRICO,La Jagua de Ibirico,Cesar,ESTUDIOS_PREVIOS,1,7851,2026-07-19T18:23:40.240567
1052,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31524,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,ESTUDIOS_PREVIOS,1,8821,2026-07-19T18:23:44.040515
1053,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4707,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Bucaramanga,Santander,ESTUDIOS_PREVIOS,1,19749,2026-07-19T18:23:47.754415
1054,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25973,SANTANDER - ALCALDÍA MUNICIPIO DE SABANA DE TORRES,Sabana de Torres,Santander,MATRIZ_RIESGO,1,10696,2026-07-19T18:23:50.869017
1055,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-17537,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TRUJILLO,Trujillo,Valle del Cauca,MATRIZ_RIESGO,1,9384,2026-07-19T18:23:53.994886
1056,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20784,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE BOJACÁ,Bojacá,Cundinamarca,ESTUDIOS_PREVIOS,1,9871,2026-07-19T18:23:57.267644
1065,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15222,ANTIOQUIA - ALCALDÍA MUNICIPIO DE BARBOSA,Barbosa,Antioquia,MATRIZ,1,7684,2026-07-19T18:24:23.566118
1066,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-30822,BOYACÁ - ALCALDÍA MUNICIPIO DE SOTAQUIRÁ,Sotaquirá,Boyacá,ESTUDIOS_PREVIOS,1,8533,2026-07-19T18:24:27.109890
1067,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28560,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,MATRIZ_RIESGO,1,9482,2026-07-19T18:24:30.950636
1068,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20520,SANTANDER - BANCO INMOBILIARIO DE FLORIDABLANCA,Floridablanca,Santander,ESTUDIOS_PREVIOS,1,10749,2026-07-19T18:24:34.651312
1084,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9407586,ANTIOQUIA - AGENCIA DE DESARROLLO LOCAL DE ITAGÜÍ - ADELI,Itagüí,Antioquia,MATRIZ_RIESGO,1,5737,2026-07-19T18:25:16.750388
1085,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-32215,CAUCA - ALCALDÍA MUNICIPIO DE TIMBIO,Timbío,Cauca,MATRIZ_RIESGO,1,19453,2026-07-19T18:25:20.416420
1086,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188724,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHÍA,Chía,Cundinamarca,ESTUDIOS_PREVIOS,1,7824,2026-07-19T18:25:24.061727
1087,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34630,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SAN BERNARDO,San Bernardo,Cundinamarca,MATRIZ_RIESGO,1,20441,2026-07-19T18:25:27.684063
1088,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-8482,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,5241,2026-07-19T18:25:30.811426
1089,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11584,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Bucaramanga,Santander,ESTUDIOS_PREVIOS,1,15244,2026-07-19T18:25:34.073667
1090,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12173544,SANTANDER - EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DE SUAITA,Suaita,Santander,ESTUDIOS_PREVIOS,1,6247,2026-07-19T18:25:37.518484
1091,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-225297,NARIÑO - ALCALDÍA MUNICIPIO DE ARBOLEDA (BERRUECOS),Arboleda,Nariño,MATRIZ_RIESGO,1,14440,2026-07-19T18:25:40.623983
1103,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-41802,SANTANDER - ALCALDÍA MUNICIPIO DE FLORIÁN,Florián,Santander,MATRIZ_RIESGO,1,9881,2026-07-19T18:26:11.739021
1107,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2984,ANTIOQUIA - ALCALDÍA MUNICIPIO DE RIONEGRO,Rionegro,Antioquia,ESTUDIOS_PREVIOS,1,10893,2026-07-19T18:26:22.365010
1108,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33565,ANTIOQUIA - ALCALDÍA MUNICIPIO DE TITIRIBÍ,Titiribí,Antioquia,MATRIZ_RIESGO,1,9961,2026-07-19T18:26:25.640100
1109,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24548,META - ALCALDÍA MUNICIPIO DE MESETAS,Mesetas,Meta,MATRIZ,1,12792,2026-07-19T18:26:28.992720
1110,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24686,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE LA ESPERANZA,La Esperanza,Norte De Santander,MATRIZ_RIESGO,1,16649,2026-07-19T18:26:32.206467
1123,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25703,BOYACÁ - ALCALDÍA MUNICIPIO DE ALMEIDA,Almeida,Boyacá,MATRIZ_RIESGO,1,12524,2026-07-19T18:27:04.652882
1124,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212918,SANTANDER - ALCALDÍA MUNICIPIO DE LOS SANTOS,Los Santos,Santander,MATRIZ_RIESGO,1,11315,2026-07-19T18:27:08.472981
1125,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-27367,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VIANÍ,Vianí,Cundinamarca,MATRIZ_RIESGO,1,14492,2026-07-19T18:27:12.244125
1126,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33400,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO,1,8285,2026-07-19T18:27:15.779559
1128,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9841898,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,ESTUDIOS_PREVIOS,1,9495,2026-07-19T18:27:21.352640
1142,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-226758,SANTANDER - ALCALDÍA MUNICIPIO DE SIMACOTA,Simacota,Santander,MATRIZ_RIESGO,1,14091,2026-07-19T18:27:57.900334
1143,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8601262,ANTIOQUIA - INSTITUTO TECNOLÓGICO METROPOLITANO - MEDELLÍN,Medellín,Antioquia,ESTUDIOS_PREVIOS,1,7606,2026-07-19T18:28:02.001097
1144,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8781,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,ESTUDIOS_PREVIOS,1,7480,2026-07-19T18:28:05.658598
1145,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-226769,CASANARE - ALCALDÍA MUNICIPIO DE PORE,Pore,Casanare,MATRIZ_RIESGO,1,12018,2026-07-19T18:28:09.475272
1156,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22951,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE LABATECA,Labateca,Norte De Santander,MATRIZ_RIESGO,1,13626,2026-07-19T18:28:45.425337
1157,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4194,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,4792,2026-07-19T18:28:48.520274
1158,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22872,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Funes,Nariño,MATRIZ_RIESGO,1,16003,2026-07-19T18:28:51.685089
1159,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33427,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PASCA,Pasca,Cundinamarca,MATRIZ_RIESGO,1,15992,2026-07-19T18:28:55.080061
1176,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22702,BOYACÁ - ALCALDÍA MUNICIPIO DE SABOYÁ,Saboyá,Boyacá,ESTUDIOS_PREVIOS,1,7928,2026-07-19T18:29:36.237291
1177,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191890,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Bucaramanga,Santander,ESTUDIOS_PREVIOS,1,26322,2026-07-19T18:29:40.508432
1178,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1264,ANTIOQUIA - ALCALDÍA MUNICIPIO DE GIRARDOTA,Girardota,Antioquia,ESTUDIOS_PREVIOS,1,6956,2026-07-19T18:29:43.683484
1179,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25335,GUAVIARE - ALCALDÍA MUNICIPIO DE SAN JOSÉ DEL GUAVIARE,San José del Guaviare,Guaviare,ESTUDIOS_PREVIOS,1,15735,2026-07-19T18:29:47.064571
1182,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11508133,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,1,5553,2026-07-19T18:29:55.688964
1183,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8334,BOYACÁ - ALCALDÍA MUNICIPIO DE SAN EDUARDO,San Eduardo,Boyacá,ESTUDIOS_PREVIOS,1,7670,2026-07-19T18:29:59.557508
1184,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-39414,CAQUETÁ - ALCALDÍA MUNICIPIO DE SAN JOSÉ DE FRAGUA,San José del Fragua,Caquetá,MATRIZ_RIESGO,1,17442,2026-07-19T18:30:03.366652
1185,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12003,BOYACÁ - ALCALDÍA MUNICIPIO DE MACANAL,Macanal,Boyacá,MATRIZ_RIESGO,1,7280,2026-07-19T18:30:07.188107
1202,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22953,NARIÑO - ALCALDÍA MUNICIPIO DE CONTADERO,Contadero,Nariño,MATRIZ_RIESGO,1,13826,2026-07-19T18:30:50.988068
1203,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-37353,BOYACÁ - ALCALDÍA MUNICIPIO DE SÁCHICA,Sáchica,Boyacá,MATRIZ_RIESGO,1,7787,2026-07-19T18:30:54.675336
1204,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192969,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHÍA,Chía,Cundinamarca,ESTUDIOS_PREVIOS,1,9221,2026-07-19T18:30:58.346552
1205,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25393,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE LABATECA,Labateca,Norte De Santander,ESTUDIOS_PREVIOS,1,9604,2026-07-19T18:31:02.201951
1221,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11916572,TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,Ibagué,Tolima,SIN_DOCUMENTO,1,13039,2026-07-19T18:31:43.793789
1222,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11508242,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,1,5407,2026-07-19T18:31:47.505161
1223,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11508203,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,1,5333,2026-07-19T18:31:50.614065
